Method,Year,Season,Planting_Date,Irrig_Crit_Source,Irrig_Crit,ETref,ETc,ETcadj,E,T,DP,K,Rain,Irrig,Gross_Irrig,Num_Irrig,Mean_Irrig,Veff_end
DSR,2006,145,2006-05-15,madDs,0.47,827.528,866.905,861.43,426.671,434.759,357.105,2.612,303.75,963.445,1252.479,39,24.704,49.551
DSR,2006,135,2006-07-15,mad,0.06,618.041,640.802,598.382,262.489,335.893,71.903,0.985,184.187,521.879,678.442,52,10.036,36.35
DSR,2006,145,2006-05-15,madDs,0.94,827.528,815.126,808.302,374.891,433.411,315.482,2.369,303.75,876.329,1139.228,23,38.101,57.185
DSR,2006,145,2006-06-01,madDs,0.94,783.085,769.955,758.665,326.944,431.721,244.633,1.858,273.78,765.439,995.07,20,38.272,36.556
DSR,2006,145,2006-06-01,madDs,0.75,783.085,815.217,807.908,372.206,435.702,316.519,2.313,273.78,894.157,1162.404,27,33.117,44.146
DSR,2006,145,2006-06-01,madDs,0.47,783.085,826.413,822.609,383.402,439.207,334.424,2.507,273.78,935.396,1216.014,38,24.616,52.778
DSR,2006,145,2006-05-15,mad,0.06,827.528,834.387,776.809,394.153,382.656,70.808,0.52,303.75,571.332,742.731,47,12.156,28.355
DSR,2006,145,2006-06-15,madDs,0.75,718.943,749.201,742.146,317.928,424.218,280.752,2.074,273.78,801.89,1042.456,23,34.865,53.453
DSR,2006,145,2006-06-15,madDs,0.47,718.943,766.906,763.575,335.634,427.941,357.988,2.819,273.78,913.155,1187.101,38,24.03,66.054
DSR,2006,145,2006-06-15,madDs,0.94,718.943,729.81,719.232,298.537,420.695,319.461,2.634,273.78,827.621,1075.907,21,39.411,63.389
DSR,2006,145,2006-06-01,mad,0.06,783.085,797.323,737.073,354.312,382.76,71.172,0.609,273.78,561.374,729.787,48,11.695,27.545
DSR,2006,145,2006-07-01,madDs,0.75,679.405,711.14,707.506,299.623,407.884,243.42,2.048,234.42,766.958,997.045,23,33.346,51.058
DSR,2006,145,2006-07-01,madDs,0.47,679.405,721.95,720.174,310.432,409.741,332.778,2.809,234.42,884.204,1149.465,38,23.269,66.279
DSR,2006,145,2006-07-01,madDs,0.94,679.405,695.553,687.489,284.036,403.453,274.923,2.41,234.42,791.138,1028.48,20,39.557,63.752
DSR,2006,145,2006-06-15,mad,0.06,718.943,729.617,675.106,298.344,376.762,73.865,0.753,273.78,512.88,666.744,49,10.467,38.37
DSR,2006,145,2006-07-15,madDs,0.94,649.8,675.937,669.427,286.481,382.946,234.879,1.996,184.187,785.395,1021.013,20,39.27,65.845
DSR,2006,145,2006-07-15,madDs,0.75,649.8,688.544,684.261,299.088,385.173,264.444,2.291,184.187,833.157,1083.104,25,33.326,69.208
DSR,2006,145,2006-07-15,madDs,0.47,649.8,690.324,688.849,300.868,387.981,300.093,2.459,184.187,869.861,1130.819,37,23.51,65.675
DSR,2006,145,2006-07-01,mad,0.06,679.405,693.312,646.056,281.795,364.261,80.524,0.73,234.42,530.302,689.392,53,10.006,38.748
DSR,2007,120,2007-05-15,madDs,0.47,742.333,778.902,772.722,392.354,380.368,383.909,3.624,382.227,859.452,1117.287,33,26.044,86.064
DSR,2007,120,2007-05-15,madDs,0.94,742.333,710.12,698.825,323.572,375.253,293.791,2.556,382.227,692.505,900.257,18,38.473,83.074
DSR,2007,120,2007-05-15,madDs,0.75,742.333,770.957,762.133,384.409,377.723,355.394,3.449,382.227,822.739,1069.561,26,31.644,88.514
DSR,2006,145,2006-07-15,mad,0.06,649.8,669.661,629.001,280.205,348.796,72.315,0.927,184.187,555.57,722.241,56,9.921,39.01
DSR,2007,120,2007-06-01,madDs,0.47,673.714,690.119,685.809,323.336,362.472,401.93,4.225,375.49,766.788,996.824,29,26.441,55.483
DSR,2007,120,2007-06-01,madDs,0.75,673.714,681.393,675.386,314.61,360.777,386.008,4.303,375.49,736.514,957.468,23,32.022,51.552
DSR,2007,120,2007-06-01,madDs,0.94,673.714,644.495,632.905,277.712,355.194,426.945,4.287,375.49,719.121,934.858,18,39.951,35.705
DSR,2007,120,2007-05-15,mad,0.06,742.333,735.812,686.466,349.264,337.202,139.937,1.184,382.227,506.899,658.968,37,13.7,63.491
DSR,2007,120,2007-06-15,madDs,0.75,627.481,654.926,650.411,290.129,360.282,335.984,3.869,375.49,660.343,858.446,22,30.016,49.439
DSR,2007,120,2007-06-15,madDs,0.47,627.481,659.518,656.184,294.721,361.463,365.33,3.943,375.49,695.19,903.747,30,23.173,49.167
DSR,2007,120,2007-06-01,mad,0.06,673.714,646.688,601.593,279.905,321.688,166.665,1.465,375.49,423.287,550.273,37,11.44,31.463
DSR,2007,120,2007-06-15,madDs,0.94,627.481,627.692,611.667,262.895,348.772,281.759,3.103,375.49,544.645,708.039,15,36.31,26.709
DSR,2007,120,2007-07-01,madDs,0.75,618.02,650.39,645.352,267.237,378.115,292.92,2.754,312.17,680.734,884.954,20,34.037,55.228
DSR,2007,120,2007-07-01,madDs,0.94,618.02,631.15,620.958,247.997,372.961,286.799,2.701,312.17,636.266,827.145,16,39.767,41.274
DSR,2007,120,2007-07-01,madDs,0.47,618.02,657.852,654.88,274.699,380.181,366.171,3.564,312.17,766.973,997.065,31,24.741,58.688
DSR,2007,120,2007-06-15,mad,0.06,627.481,621.323,574.284,256.526,317.758,164.21,1.726,375.49,387.006,503.108,38,10.184,24.002
DSR,2007,120,2007-07-15,madDs,0.47,599.504,639.855,637.318,268.946,368.372,298.396,2.798,226.318,779.23,1012.999,33,23.613,69.834
DSR,2007,120,2007-07-01,mad,0.06,618.02,632.517,578.355,249.364,328.991,159.687,1.911,312.17,454.24,590.512,41,11.079,28.964
DSR,2007,120,2007-07-15,madDs,0.75,599.504,627.306,622.755,256.397,366.358,242.759,2.427,226.318,700.967,911.258,21,33.379,61.771
DSR,2007,120,2007-07-15,madDs,0.94,599.504,609.913,598.472,239.004,359.468,246.221,2.372,226.318,658.629,856.218,17,38.743,40.254
DSR,2007,135,2007-05-15,madDs,0.75,812.703,842.25,833.718,417.659,416.059,317.149,2.832,382.227,823.766,1070.896,27,30.51,55.895
DSR,2007,135,2007-05-15,madDs,0.47,812.703,852.893,846.46,428.302,418.158,436.581,3.852,382.227,959.951,1247.936,37,25.945,59.906
DSR,2007,120,2007-07-15,mad,0.06,599.504,624.936,573.562,254.027,319.535,134.367,1.407,226.318,517.477,672.72,46,11.249,35.866
DSR,2007,135,2007-05-15,madDs,0.94,812.703,774.374,764.254,349.783,414.471,358.031,3.172,382.227,795.233,1033.803,21,37.868,55.945
DSR,2007,135,2007-06-01,madDs,0.94,772.663,741.927,733.022,318.838,414.184,382.164,3.442,375.49,788.644,1025.238,20,39.432,49.891
DSR,2007,135,2007-06-01,madDs,0.75,772.663,774.412,759.614,351.323,408.291,392.973,3.924,375.49,808.398,1050.917,25,32.336,32.243
DSR,2007,135,2007-06-01,madDs,0.47,772.663,784.77,777.1,361.681,415.419,463.317,4.371,375.49,906.227,1178.094,35,25.892,42.242
DSR,2007,135,2007-05-15,mad,0.06,812.703,799.943,745.613,375.351,370.262,142.298,1.07,382.227,537.181,698.335,41,13.102,32.265
DSR,2007,135,2007-06-15,madDs,0.47,699.664,755.406,752.605,331.061,421.545,372.587,3.582,375.49,800.837,1041.088,34,23.554,51.135
DSR,2007,135,2007-06-15,madDs,0.75,699.664,751.808,745.865,327.463,418.402,349.252,3.569,375.49,776.432,1009.361,25,31.057,56.804
DSR,2007,135,2007-06-15,madDs,0.94,699.664,724.08,714.932,299.735,415.197,292.226,2.852,375.49,673.578,875.651,18,37.421,41.91
DSR,2007,135,2007-06-01,mad,0.06,772.663,736.762,675.718,313.673,362.045,165.838,1.332,375.49,486.885,632.951,43,11.323,21.762
DSR,2007,135,2007-07-01,madDs,0.94,675.017,685.934,677.629,273.313,404.316,309.226,2.676,312.17,721.441,937.874,18,40.08,47.352
DSR,2007,135,2007-07-01,madDs,0.75,675.017,713.88,708.831,301.259,407.571,305.614,2.589,312.17,766.595,996.574,23,33.33,64.916
DSR,2007,135,2007-07-01,madDs,0.47,675.017,720.586,717.967,307.965,410.002,343.853,3.009,312.17,809.29,1052.077,35,23.123,60.235
DSR,2007,135,2007-06-15,mad,0.06,699.664,715.197,658.773,290.852,367.921,163.64,1.705,375.49,477.151,620.296,45,10.603,30.228
DSR,2007,135,2007-07-15,madDs,0.75,651.508,687.505,682.192,292.595,389.597,259.564,2.287,226.318,777.669,1010.97,23,33.812,62.231
DSR,2007,135,2007-07-15,madDs,0.94,651.508,666.239,660.264,271.33,388.934,274.502,2.557,226.318,777.966,1011.356,20,38.898,69.518
DSR,2007,135,2007-07-15,madDs,0.47,651.508,700.722,698.212,305.812,392.4,339.654,3.052,226.318,883.58,1148.653,37,23.881,72.032
DSR,2007,135,2007-07-01,mad,0.06,675.017,691.417,637.689,278.796,358.893,160.587,1.71,312.17,520.236,676.307,48,10.838,34.725
DSR,2007,145,2007-05-15,madDs,0.75,866.307,890.884,879.642,434.194,445.448,320.687,2.695,382.227,859.552,1117.417,28,30.698,42.218
DSR,2007,145,2007-05-15,madDs,0.47,866.307,904.095,897.338,447.405,449.932,421.05,3.516,382.227,990.967,1288.257,39,25.409,55.575
DSR,2007,135,2007-07-15,mad,0.06,651.508,684.251,632.957,289.342,343.615,135.007,1.294,226.318,578.949,752.634,53,10.924,37.303
DSR,2007,145,2007-05-15,madDs,0.94,866.307,823.737,811.993,367.047,444.946,363.742,3.042,382.227,841.628,1094.117,22,38.256,48.89
DSR,2007,145,2007-06-01,madDs,0.47,814.022,830.619,826.216,380.194,446.022,433.218,3.774,375.49,944.48,1227.824,38,24.855,61.48
DSR,2007,145,2007-06-01,madDs,0.75,814.022,814.163,806.444,363.737,442.707,391.511,3.504,375.49,867.035,1127.145,26,33.347,45.514
DSR,2007,145,2007-06-01,madDs,0.94,814.022,787.575,777.6,337.15,440.45,383.233,3.245,375.49,824.913,1072.387,21,39.282,40.515
DSR,2007,145,2007-05-15,mad,0.06,866.307,847.922,786.457,391.232,395.224,144.356,1.02,382.227,574.866,747.326,45,12.775,27.049
DSR,2007,145,2007-06-15,madDs,0.94,736.929,763.835,754.509,312.237,442.272,300.939,2.744,375.49,720.676,936.879,19,37.93,40.717
DSR,2007,145,2007-06-15,madDs,0.47,736.929,800.239,797.814,348.641,449.173,390.714,3.498,375.49,876.465,1139.404,37,23.688,63.426
DSR,2007,145,2007-06-15,madDs,0.75,736.929,794.524,786.727,342.926,443.801,403.626,3.829,375.49,859.136,1116.876,27,31.82,44.273
DSR,2007,145,2007-06-01,mad,0.06,814.022,782.164,722.456,331.738,390.718,165.514,1.415,375.49,541.879,704.442,48,11.289,30.342
DSR,2007,145,2007-07-01,madDs,0.75,708.793,751.141,745.96,316.792,429.168,354.606,3.1,312.17,842.368,1095.078,25,33.695,54.566
DSR,2007,145,2007-07-01,madDs,0.94,708.793,721.786,713.253,287.437,425.816,315.293,2.705,312.17,766.962,997.051,19,40.366,51.182
DSR,2007,145,2007-07-01,madDs,0.47,708.793,760.205,757.708,325.855,431.852,364.932,2.973,312.17,877.1,1140.23,38,23.082,67.226
DSR,2007,145,2007-06-15,mad,0.06,736.929,758.377,698.146,306.779,391.367,157.178,1.418,375.49,509.006,661.708,48,10.604,29.172
DSR,2007,145,2007-07-15,madDs,0.75,676.323,721.216,715.638,319.409,396.229,306.438,2.498,226.318,866.386,1126.302,26,33.323,70.628
DSR,2007,145,2007-07-15,madDs,0.47,676.323,728.137,725.693,326.33,399.363,327.23,2.772,226.318,905.845,1177.598,39,23.227,79.357
DSR,2007,145,2007-07-15,madDs,0.94,676.323,689.973,684.094,288.166,395.928,281.531,2.458,226.318,818.013,1063.416,21,38.953,78.818
DSR,2007,145,2007-07-01,mad,0.06,708.793,728.894,674.945,294.545,380.4,161.007,1.61,312.17,562.612,731.396,53,10.615,39.425
DSR,2008,120,2008-05-15,madDs,0.75,603.169,598.952,595.438,273.318,322.12,660.745,6.378,645.206,669.037,869.748,19,35.212,58.831
DSR,2008,120,2008-05-15,madDs,0.47,603.169,616.466,612.757,290.832,321.925,704.341,7.062,645.206,720.848,937.102,27,26.698,49.728
DSR,2008,120,2008-05-15,madDs,0.94,603.169,583.207,574.775,257.573,317.202,598.81,5.874,645.206,562.38,731.094,15,37.492,34.774
DSR,2007,145,2007-07-15,mad,0.06,676.323,711.204,663.112,309.397,353.716,135.275,1.234,226.318,617.895,803.264,58,10.653,45.826
DSR,2008,120,2008-06-01,madDs,0.75,557.46,574.025,570.23,254.616,315.614,739.04,7.235,757.616,614.605,798.986,17,36.153,63.583
DSR,2008,120,2008-06-01,madDs,0.47,557.46,577.573,575.194,258.163,317.031,840.525,8.311,757.616,717.956,933.343,27,26.591,60.484
DSR,2008,120,2008-05-15,mad,0.06,603.169,572.742,544.347,247.108,297.238,383.548,3.924,645.206,313.148,407.092,29,10.798,31.232
DSR,2008,120,2008-06-01,madDs,0.94,557.46,556.831,551.941,237.421,314.52,728.1,7.296,757.616,582.278,756.961,14,41.591,60.484
DSR,2008,120,2008-06-15,madDs,0.47,534.297,562.993,561.903,244.505,317.398,591.583,5.332,496.83,713.008,926.91,28,25.465,56.637
DSR,2008,120,2008-06-15,madDs,0.75,534.297,561.294,558.581,242.807,315.774,584.411,5.286,496.83,698.569,908.14,21,33.265,52.692
DSR,2008,120,2008-06-01,mad,0.06,557.46,542.878,518.624,223.469,295.155,477.282,4.979,757.616,298.143,387.585,30,9.938,60.484
DSR,2008,120,2008-06-15,madDs,0.94,534.297,544.998,541.179,226.51,314.669,581.431,5.375,496.83,678.188,881.644,18,37.677,52.692
DSR,2008,120,2008-07-01,madDs,0.94,532.953,545.164,542.249,221.43,320.819,508.447,4.819,496.83,610.326,793.424,15,40.688,56.974
DSR,2008,120,2008-06-15,mad,0.06,534.297,542.46,513.832,223.973,289.859,294.676,2.66,496.83,341.175,443.528,33,10.339,29.783
DSR,2008,120,2008-07-01,madDs,0.47,532.953,556.926,555.728,233.192,322.535,567.389,5.506,496.83,682.392,887.109,27,25.274,56.619
DSR,2008,120,2008-07-01,madDs,0.75,532.953,557.642,555.613,233.909,321.704,530.017,4.889,496.83,653.133,849.073,19,34.375,64.847
DSR,2008,120,2008-07-15,madDs,0.75,531.932,554.412,551.892,227.84,324.052,533.156,5.183,426.09,719.034,934.744,21,34.24,60.572
DSR,2008,120,2008-07-15,madDs,0.47,531.932,560.453,559.363,233.881,325.482,519.527,5.147,426.09,719.597,935.476,30,23.987,67.292
DSR,2008,120,2008-07-01,mad,0.06,532.953,534.579,503.901,210.846,293.055,311.42,2.904,496.83,347.091,451.218,35,9.917,29.114
DSR,2008,120,2008-07-15,madDs,0.94,531.932,543.732,540.508,217.16,323.348,511.851,5.13,426.09,689.776,896.708,18,38.321,64.004
DSR,2008,135,2008-05-15,madDs,0.94,664.342,660.32,654.363,296.267,358.097,701.665,6.048,828.346,593.379,771.392,16,37.086,66.469
DSR,2008,135,2008-05-15,madDs,0.75,664.342,669.34,664.502,305.286,359.216,938.116,7.85,828.346,845.068,1098.589,23,36.742,71.569
DSR,2008,135,2008-05-15,madDs,0.47,664.342,697.228,693.621,333.174,360.447,902.064,7.996,828.346,832.521,1082.277,32,26.016,65.955
DSR,2008,120,2008-07-15,mad,0.06,531.932,543.562,511.668,216.99,294.679,294.811,2.892,426.09,414.175,538.427,41,10.102,34.281
DSR,2008,135,2008-06-01,madDs,0.47,627.668,649.702,647.068,288.809,358.259,862.69,7.702,757.616,815.272,1059.854,30,27.176,63.761
DSR,2008,135,2008-06-01,madDs,0.75,627.668,643.011,639.304,282.117,357.187,778.222,6.778,757.616,709.127,921.865,20,35.456,49.848
DSR,2008,135,2008-05-15,mad,0.06,664.342,640.258,610.733,276.204,334.529,523.216,4.405,828.346,372.813,484.657,36,10.356,67.983
DSR,2008,135,2008-06-01,madDs,0.94,627.668,623.333,617.963,262.44,355.524,761.81,6.805,757.616,671.374,872.787,16,41.961,49.848
DSR,2008,135,2008-06-15,madDs,0.94,605.224,624.706,620.075,259.261,360.814,533.183,4.273,496.83,715.084,929.609,18,39.727,58.94
DSR,2008,135,2008-06-15,madDs,0.47,605.224,643.08,642.215,277.635,364.58,609.843,5.256,496.83,813.549,1057.614,33,24.653,58.605
DSR,2008,135,2008-06-15,madDs,0.75,605.224,638.955,634.889,273.51,361.379,582.497,4.794,496.83,759.976,987.968,23,33.042,39.705
DSR,2008,135,2008-06-01,mad,0.06,627.668,604.335,574.145,243.442,330.703,478.649,4.427,757.616,324.928,422.406,34,9.557,30.381
DSR,2008,135,2008-07-01,madDs,0.47,594.949,628.749,627.037,263.928,363.108,595.589,5.139,496.83,786.721,1022.737,31,25.378,61.439
DSR,2008,135,2008-07-01,madDs,0.94,594.949,613.29,609.989,248.469,361.52,522.431,4.575,496.83,703.756,914.883,17,41.397,68.679
DSR,2008,135,2008-07-01,madDs,0.75,594.949,626.893,624.394,262.073,362.322,592.66,5.193,496.83,777.705,1011.017,23,33.813,57.995
DSR,2008,135,2008-06-15,mad,0.06,605.224,617.618,583.664,252.173,331.491,302.934,2.519,496.83,420.28,546.364,42,10.007,30.797
DSR,2008,135,2008-07-15,madDs,0.75,582.879,614.397,612.038,260.479,351.559,483.327,4.382,427.47,723.442,940.474,22,32.884,56.043
DSR,2008,135,2008-07-15,madDs,0.94,582.879,600.013,595.985,246.095,349.889,504.577,4.531,427.47,717.96,933.348,19,37.787,45.364
DSR,2008,135,2008-07-15,madDs,0.47,582.879,619.832,618.65,265.914,352.736,535.074,4.862,427.47,795.83,1034.579,32,24.87,70.072
DSR,2008,135,2008-07-01,mad,0.06,594.949,603.973,570.301,239.152,331.149,304.063,2.597,496.83,409.371,532.183,42,9.747,32.351
DSR,2008,145,2008-05-15,madDs,0.75,704.35,721.299,716.138,334.498,381.64,781.195,6.391,828.346,713.797,927.936,21,33.99,45.582
DSR,2008,145,2008-05-15,madDs,0.47,704.35,738.46,733.87,351.659,382.211,905.143,7.505,828.346,852.435,1108.166,33,25.831,42.54
DSR,2008,145,2008-05-15,madDs,0.94,704.35,702.321,694.949,315.52,379.429,871.627,6.989,828.346,779.997,1013.996,20,39.0,42.54
DSR,2008,135,2008-07-15,mad,0.06,582.879,598.706,566.299,244.788,321.512,305.483,2.718,427.47,483.187,628.143,49,9.861,39.371
DSR,2008,145,2008-06-01,madDs,0.75,669.732,689.25,686.86,300.089,386.771,775.762,6.38,757.616,764.773,994.205,22,34.762,60.398
DSR,2008,145,2008-06-01,madDs,0.94,669.732,674.073,668.333,284.912,383.421,701.876,5.855,757.616,661.548,860.012,16,41.347,49.586
DSR,2008,145,2008-06-01,madDs,0.47,669.732,689.199,687.01,300.038,386.972,858.256,7.2,757.616,850.892,1106.159,32,26.59,63.873
DSR,2008,145,2008-05-15,mad,0.06,704.35,673.208,642.467,286.407,356.06,531.582,4.283,828.346,387.471,503.712,38,10.197,42.54
DSR,2008,145,2008-06-15,madDs,0.47,646.524,683.72,682.697,293.23,389.466,630.185,5.097,496.83,874.904,1137.375,36,24.303,59.137
DSR,2008,145,2008-06-15,madDs,0.75,646.524,683.026,680.758,292.537,388.221,635.163,4.994,496.83,881.602,1146.082,26,33.908,62.796
DSR,2008,145,2008-06-15,madDs,0.94,646.524,660.249,656.298,269.76,386.539,537.239,4.156,496.83,752.204,977.865,19,39.59,55.781
DSR,2008,145,2008-06-01,mad,0.06,669.732,638.794,606.47,249.633,356.837,477.993,4.433,757.616,356.177,463.031,39,9.133,29.962
DSR,2008,145,2008-07-01,madDs,0.94,626.236,647.288,643.743,263.973,379.771,580.526,4.756,498.21,793.008,1030.911,20,39.65,67.462
DSR,2008,145,2008-07-01,madDs,0.75,626.236,659.368,657.041,276.053,380.987,600.166,4.933,498.21,812.433,1056.162,24,33.851,53.95
DSR,2008,145,2008-07-01,madDs,0.47,626.236,663.798,662.62,280.483,382.137,600.657,4.929,498.21,834.367,1084.677,34,24.54,69.814
DSR,2008,145,2008-06-15,mad,0.06,646.524,656.4,620.329,265.911,354.418,304.062,2.376,496.83,458.339,595.841,46,9.964,31.063
DSR,2008,145,2008-07-15,madDs,0.75,612.499,643.852,641.6,275.711,365.889,488.799,4.168,427.47,758.418,985.943,23,32.975,55.985
DSR,2008,145,2008-07-15,madDs,0.47,612.499,650.626,649.433,282.486,366.947,566.334,4.79,427.47,855.715,1112.43,35,24.449,67.915
DSR,2008,145,2008-07-15,madDs,0.94,612.499,627.23,623.416,259.09,364.326,515.073,4.344,427.47,763.26,992.238,20,38.163,52.737
DSR,2008,145,2008-07-01,mad,0.06,626.236,637.211,604.588,253.896,350.692,307.025,2.461,498.21,455.035,591.546,47,9.682,42.147
DSR,2009,120,2009-05-15,madDs,0.75,767.869,780.189,772.935,389.601,383.334,184.998,1.55,258.428,855.368,1111.978,27,31.68,188.786
DSR,2009,120,2009-05-15,madDs,0.47,767.869,816.611,810.397,426.023,384.375,272.231,2.29,258.428,980.087,1274.113,38,25.792,188.811
DSR,2009,120,2009-05-15,madDs,0.94,767.869,742.906,732.763,352.317,380.446,171.771,1.439,258.428,801.612,1042.095,21,38.172,188.429
DSR,2008,145,2008-07-15,mad,0.06,612.499,627.587,596.289,259.447,336.841,308.813,2.77,427.47,519.819,675.764,54,9.626,42.683
DSR,2009,120,2009-06-01,madDs,0.47,706.701,732.283,724.398,376.343,348.055,246.742,2.066,255.72,750.799,976.039,32,23.462,35.964
DSR,2009,120,2009-06-01,madDs,0.94,706.701,672.728,662.636,316.787,345.849,255.84,2.245,255.72,697.758,907.085,19,36.724,35.587
DSR,2009,120,2009-06-01,madDs,0.75,706.701,696.326,686.218,340.386,345.832,257.978,2.228,255.72,720.582,936.757,22,32.754,32.691
DSR,2009,120,2009-05-15,mad,0.06,767.869,785.784,724.499,395.196,329.303,35.065,0.308,258.428,649.953,844.939,45,14.443,181.74
DSR,2009,120,2009-06-15,madDs,0.75,647.536,659.089,655.28,317.564,337.717,305.6,2.648,266.94,766.198,996.057,24,31.925,72.874
DSR,2009,120,2009-06-15,madDs,0.47,647.536,663.396,660.39,321.871,338.519,335.325,2.955,266.94,790.166,1027.216,32,24.693,62.007
DSR,2009,120,2009-06-01,mad,0.06,706.701,718.682,669.738,362.742,306.997,114.676,0.965,255.72,561.143,729.487,41,13.686,33.034
DSR,2009,120,2009-06-15,madDs,0.94,647.536,636.62,631.221,295.095,336.127,221.958,1.848,266.94,644.069,837.29,17,37.886,58.446
DSR,2009,120,2009-07-01,madDs,0.75,589.149,612.558,609.226,271.764,337.461,256.624,2.199,245.42,671.764,873.293,21,31.989,51.848
DSR,2009,120,2009-07-01,madDs,0.94,589.149,593.347,587.72,252.553,335.166,253.678,2.16,245.42,640.257,832.334,17,37.662,44.793
DSR,2009,120,2009-07-01,madDs,0.47,589.149,614.376,612.378,273.582,338.796,315.625,2.711,245.42,737.72,959.036,33,22.355,55.651
DSR,2009,120,2009-06-15,mad,0.06,647.536,660.33,620.707,318.805,301.903,113.243,0.963,266.94,506.828,658.877,42,12.067,40.434
DSR,2009,120,2009-07-15,madDs,0.75,560.176,596.373,592.357,249.811,342.546,285.457,2.684,241.198,679.68,883.584,21,32.366,43.562
DSR,2009,120,2009-07-15,madDs,0.47,560.176,602.328,600.815,255.766,345.048,301.882,2.66,241.198,728.093,946.521,31,23.487,67.092
DSR,2009,120,2009-07-15,madDs,0.94,560.176,575.325,569.788,228.764,341.024,279.275,2.51,241.198,665.615,865.3,17,39.154,58.249
DSR,2009,120,2009-07-01,mad,0.06,589.149,604.776,565.296,263.982,301.315,104.522,0.884,245.42,450.888,586.155,43,10.486,27.003
DSR,2009,135,2009-05-15,madDs,0.75,840.977,848.579,840.465,431.073,409.392,264.343,2.029,258.428,888.396,1154.915,29,30.634,42.859
DSR,2009,120,2009-07-15,mad,0.06,560.176,584.609,542.679,238.047,304.632,110.925,1.105,241.198,441.946,574.53,43,10.278,30.037
DSR,2009,135,2009-05-15,madDs,0.47,840.977,885.536,877.977,468.03,409.947,320.677,2.514,258.428,979.969,1273.96,40,24.499,40.587
DSR,2009,135,2009-05-15,madDs,0.94,840.977,800.492,790.153,382.986,407.167,279.234,2.272,258.428,850.703,1105.913,23,36.987,40.587
DSR,2009,135,2009-06-01,madDs,0.75,776.138,769.879,764.513,375.499,389.014,277.481,2.095,266.94,846.911,1100.985,25,33.876,72.442
DSR,2009,135,2009-06-01,madDs,0.94,776.138,736.679,730.544,342.3,388.244,376.598,2.954,266.94,891.108,1158.44,23,38.744,51.492
