ID,Crop_Type,Year,Season,Planting_Date,Irrig_Crit_Source,Irrig_Crit,ETref,ETc,ETcadj,E,T,DP,K,Rain,Runoff,Irrig,IrrLoss,Gross_Irrig,Num_Irrig,Mean_Irrig,Veff_ini,Veff_end,theta0
1176,Rice,2016,135,2016-05-21,madDs,0.75,718.781,762.645,756.195,385.959,370.236,227.789,1.781,282.944,0.0,748.833,0.0,973.483,25,29.953,0.0,48.661,0.235
1176,Wheat,2016,125,2016-10-13,mad,0.5,420.798,318.943,317.62,54.555,263.066,25.681,0.001,60.952,0.0,246.002,0.0,319.802,5,49.2,0.0,14.703,0.166
1177,Rice,2017,135,2017-05-21,madDs,0.75,737.48,781.133,774.782,389.167,385.615,327.765,2.43,400.212,0.0,763.346,0.0,992.35,26,29.359,0.0,61.719,0.257
1177,Wheat,2017,125,2017-10-13,mad,0.5,419.598,326.267,325.052,48.216,276.837,0.0,0.0,0.0,0.0,258.05,0.0,335.465,5,51.61,0.0,0.0,0.154
1178,Rice,2018,135,2018-05-21,madDs,0.75,732.951,760.747,754.287,405.115,349.172,479.859,3.583,613.71,0.0,706.909,0.0,918.982,24,29.455,0.0,87.754,0.3
1178,Wheat,2018,125,2018-10-13,mad,0.5,366.153,269.814,268.8,34.4,234.4,0.0,0.0,34.499,0.0,234.927,0.0,305.405,4,58.732,0.0,51.652,0.197
1179,Rice,1988,135,1988-05-21,madDs,0.94,753.696,738.872,730.292,361.62,368.672,908.458,6.7,1058.816,0.0,688.267,0.0,894.748,20,34.413,0.0,110.736,0.338
1179,Wheat,1988,125,1988-10-13,mad,0.5,403.84,314.36,313.852,50.845,263.007,0.0,0.0,73.155,0.0,174.735,0.0,227.155,4,43.684,3.024,0.0,0.154
1180,Rice,1989,135,1989-05-21,madDs,0.94,765.464,776.428,766.859,379.966,386.893,398.135,2.932,483.44,0.0,746.25,0.0,970.124,22,33.92,0.0,65.556,0.263
1180,Wheat,1989,125,1989-10-13,mad,0.5,420.692,338.399,337.382,68.43,268.952,0.0,0.0,33.778,0.0,272.467,0.0,354.207,6,45.411,0.0,19.107,0.17
1181,Rice,1990,135,1990-05-21,madDs,0.94,754.444,740.038,733.022,358.976,374.047,267.431,1.973,477.48,0.0,578.387,0.0,751.903,18,32.133,0.0,56.259,0.248
1181,Wheat,1990,125,1990-10-13,mad,0.5,406.562,320.146,319.618,59.44,260.177,0.0,0.0,49.869,0.0,244.027,0.0,317.235,5,48.805,0.0,25.391,0.175
1182,Rice,1991,135,1991-05-21,madDs,0.94,824.848,807.066,790.229,379.698,410.531,302.341,2.277,365.705,0.0,756.704,0.0,983.715,22,34.396,0.0,30.44,0.205
1182,Wheat,1991,125,1991-10-13,mad,0.5,391.772,317.378,316.277,64.021,252.256,0.0,0.001,71.338,0.0,256.967,0.0,334.057,5,51.393,0.0,63.249,0.207
1184,Rice,1993,135,1993-05-21,madDs,0.94,790.04,782.498,767.132,365.719,401.413,435.781,3.222,498.003,0.0,740.069,0.0,962.09,21,35.241,0.0,35.971,0.214
1184,Wheat,1993,125,1993-10-13,mad,0.5,420.973,324.018,322.81,54.077,268.734,0.0,0.0,28.647,0.0,251.715,0.0,327.23,5,50.343,0.0,10.408,0.163
1183,Rice,1992,135,1992-05-21,madDs,0.94,770.399,748.708,741.425,363.258,378.167,286.245,2.111,315.032,0.0,758.928,0.0,986.607,22,34.497,0.0,47.064,0.232
1183,Wheat,1992,125,1992-10-13,mad,0.5,421.968,311.507,310.476,49.344,261.132,0.0,0.0,24.998,0.0,264.212,0.0,343.475,5,52.842,0.0,28.872,0.178
1185,Rice,1994,135,1994-05-21,madDs,0.94,748.963,744.41,736.31,376.685,359.625,643.383,4.737,777.21,0.0,649.302,0.0,844.093,20,32.465,0.0,47.674,0.233
1185,Wheat,1994,125,1994-10-13,mad,0.5,392.659,303.933,302.869,57.412,245.457,42.832,0.001,82.12,0.0,253.49,0.0,329.537,5,50.698,0.0,40.164,0.187
1186,Rice,1995,135,1995-05-21,madDs,0.94,810.693,779.9,772.016,402.562,369.454,598.97,4.444,771.312,0.0,657.994,0.0,855.392,20,32.9,0.0,59.139,0.252
1186,Wheat,1995,125,1995-10-13,mad,0.5,421.964,331.503,330.494,57.326,273.168,35.553,0.001,128.865,0.0,256.024,0.0,332.831,5,51.205,0.0,68.658,0.211
1187,Rice,1996,135,1996-05-21,madDs,0.94,689.733,668.69,661.905,327.655,334.25,483.809,3.576,570.3,0.0,617.451,0.0,802.686,18,34.303,0.0,42.755,0.225
1187,Wheat,1996,125,1996-10-13,mad,0.5,440.64,346.464,345.367,40.883,304.484,0.0,0.0,14.259,0.0,299.17,0.0,388.922,5,59.834,0.0,19.565,0.17
1188,Rice,1997,135,1997-05-21,madDs,0.94,718.703,720.107,714.663,344.718,369.945,420.052,3.116,574.85,0.0,660.67,0.0,858.871,19,34.772,0.0,102.386,0.325
1188,Wheat,1997,125,1997-10-13,mad,0.5,335.281,257.576,257.009,47.175,209.834,63.027,0.002,118.041,0.0,172.807,0.0,224.649,3,57.602,1.724,23.402,0.173
1189,Rice,1998,135,1998-05-21,madDs,0.94,768.318,749.726,740.858,356.768,384.09,518.84,3.916,605.17,0.0,747.127,0.0,971.264,21,35.577,0.0,93.923,0.31
1189,Wheat,1998,125,1998-10-13,mad,0.5,363.653,280.066,279.111,40.734,238.377,107.445,0.51,151.617,0.0,238.33,0.0,309.828,4,59.582,0.224,53.629,0.199
1191,Rice,2000,135,2000-05-21,madDs,0.94,748.02,735.384,728.284,336.094,392.189,299.843,2.379,360.71,0.0,717.939,0.0,933.32,20,35.897,0.0,51.356,0.239
1191,Wheat,2000,125,2000-10-13,mad,0.5,440.09,336.907,335.498,49.912,285.585,4.15,0.0,15.22,0.0,253.738,0.0,329.859,5,50.748,0.0,0.0,0.154
1190,Rice,1999,135,1999-05-21,madDs,0.94,757.148,755.826,745.955,355.846,390.11,348.702,2.674,330.468,0.0,810.486,0.0,1053.631,23,35.239,0.0,46.957,0.232
1190,Wheat,1999,125,1999-10-13,mad,0.5,415.743,338.45,337.354,58.276,279.078,0.0,0.0,78.828,0.0,254.749,0.0,331.173,5,50.95,0.0,47.012,0.193
1192,Rice,2001,135,2001-05-21,madDs,0.94,722.377,728.348,720.447,319.741,400.706,285.968,2.145,409.96,0.0,648.007,0.0,842.409,18,36.0,0.0,52.219,0.241
1192,Wheat,2001,125,2001-10-13,mad,0.5,397.152,307.175,306.148,52.564,253.584,0.0,0.0,57.001,0.0,253.416,0.0,329.441,5,50.683,0.0,56.123,0.201
1193,Rice,2002,135,2002-05-21,madDs,0.94,797.617,787.031,776.874,375.796,401.079,229.039,1.776,269.364,0.0,782.455,0.0,1017.191,23,34.02,0.0,46.825,0.232
1193,Wheat,2002,125,2002-10-13,mad,0.5,378.029,282.315,281.407,34.694,246.713,0.0,0.0,51.774,0.0,233.191,0.0,303.149,4,58.298,0.0,53.292,0.198
1194,Rice,2003,135,2003-05-21,madDs,0.94,717.933,698.316,693.062,345.014,348.048,563.914,4.155,635.25,0.0,672.059,0.0,873.677,20,33.603,0.0,51.189,0.239
1194,Wheat,2003,125,2003-10-13,mad,0.5,373.568,281.489,280.038,49.06,230.978,0.0,0.0,55.155,0.0,184.27,0.0,239.551,4,46.068,0.0,9.447,0.162
1195,Rice,2004,135,2004-05-21,madDs,0.94,760.102,744.432,736.133,334.956,401.177,321.54,2.393,421.676,0.0,717.149,0.0,932.294,20,35.857,0.0,82.284,0.291
1195,Wheat,2004,125,2004-10-13,mad,0.5,384.633,293.505,292.645,39.101,253.544,0.0,0.0,72.214,0.0,229.002,0.0,297.702,4,57.25,0.0,59.336,0.203
1196,Rice,2005,135,2005-05-21,madDs,0.94,786.561,783.218,773.843,381.784,392.059,304.044,2.239,450.13,0.0,706.504,0.0,918.455,21,33.643,0.0,79.794,0.287
1196,Wheat,2005,125,2005-10-13,mad,0.5,432.434,323.599,322.578,37.075,285.503,0.0,0.0,7.876,0.0,305.58,0.0,397.254,5,61.116,0.0,41.891,0.189
1197,Rice,2006,135,2006-05-21,madDs,0.94,763.313,758.121,750.718,351.245,399.474,176.528,1.408,303.75,0.0,681.632,0.0,886.121,19,35.875,0.0,58.831,0.252
1197,Wheat,2006,125,2006-10-13,mad,0.5,415.538,350.839,349.703,54.232,295.471,19.996,0.001,60.002,0.0,331.503,0.0,430.954,6,55.25,0.0,73.585,0.215
1199,Rice,2008,135,2008-05-21,madDs,0.94,644.731,651.888,647.758,293.297,354.462,614.881,4.868,757.616,0.0,570.879,0.0,742.143,16,35.68,0.0,66.315,0.264
1199,Wheat,2008,125,2008-10-13,mad,0.5,409.551,307.537,306.346,50.723,255.623,0.0,0.0,4.536,0.0,249.145,0.0,323.888,5,49.829,0.0,0.0,0.154
1198,Rice,2007,135,2007-05-21,madDs,0.94,796.163,780.937,769.766,358.79,410.976,339.736,2.538,375.49,0.0,772.599,0.0,1004.379,21,36.79,0.0,39.464,0.22
1198,Wheat,2007,125,2007-10-13,mad,0.5,415.196,318.998,317.669,51.828,265.841,0.0,0.0,9.208,0.0,255.6,0.0,332.28,5,51.12,0.0,0.0,0.154
1200,Rice,2009,135,2009-05-21,madDs,0.94,817.646,798.045,789.749,386.196,403.553,242.065,1.786,259.556,0.0,830.25,0.0,1079.324,23,36.098,0.0,58.811,0.252
1200,Wheat,2009,125,2009-10-13,mad,0.5,411.567,308.271,307.242,51.2,256.042,0.0,0.0,17.144,0.0,257.663,0.0,334.962,5,51.533,0.0,19.212,0.17
1201,Rice,2010,135,2010-05-21,madDs,0.94,715.306,712.851,706.036,369.489,336.546,641.621,4.837,812.857,0.0,602.694,0.0,783.503,19,31.721,0.0,68.738,0.268
1201,Wheat,2010,125,2010-10-13,mad,0.5,381.026,301.151,300.037,52.579,247.458,0.0,0.0,54.045,0.0,263.497,0.0,342.546,5,52.699,0.0,67.659,0.21
1202,Rice,2011,135,2011-05-21,madDs,0.94,691.922,697.77,693.4,338.193,355.207,360.375,2.734,640.408,0.0,461.853,0.0,600.409,15,30.79,0.0,48.485,0.235
1202,Wheat,2011,125,2011-10-13,mad,0.5,398.025,297.697,296.455,51.577,244.878,0.0,0.0,10.471,0.0,247.891,0.0,322.258,5,49.578,0.0,11.624,0.164
1203,Rice,2012,135,2012-05-21,madDs,0.94,810.208,777.567,769.581,401.846,367.735,439.955,3.24,427.72,0.0,829.953,0.0,1078.939,24,34.581,0.0,48.925,0.235
1203,Wheat,2012,125,2012-10-13,mad,0.5,369.103,276.167,275.246,35.882,239.365,57.497,0.001,109.395,0.0,238.036,0.0,309.447,4,59.509,0.0,66.643,0.209
1204,Rice,2013,135,2013-05-21,madDs,0.94,722.298,712.087,705.416,346.102,359.315,351.686,2.651,575.32,0.0,574.7,0.0,747.11,17,33.806,0.0,94.185,0.311
1204,Wheat,2013,125,2013-10-13,mad,0.5,377.103,296.647,295.999,53.032,242.967,15.231,0.0,74.632,0.0,250.655,0.0,325.852,5,50.131,0.324,64.894,0.208
1205,Rice,2014,135,2014-05-21,madDs,0.94,805.37,778.748,764.815,358.893,405.921,189.193,1.395,151.585,0.0,838.528,0.0,1090.087,23,36.458,0.0,36.986,0.216
1205,Wheat,2014,125,2014-10-13,mad,0.5,393.816,303.16,302.289,51.601,250.688,0.0,0.0,24.71,0.0,246.456,0.0,320.392,5,49.291,0.0,19.177,0.17
1206,Rice,2015,135,2015-05-21,madDs,0.94,762.163,758.391,749.408,359.833,389.574,246.533,1.832,336.38,0.0,720.808,0.0,937.05,21,34.324,0.0,62.168,0.257
1206,Wheat,2015,125,2015-10-13,mad,0.5,397.584,305.433,304.417,50.424,253.993,0.0,0.0,1.25,0.0,256.772,0.0,333.803,5,51.354,0.0,4.589,0.158
1207,Rice,2016,135,2016-05-21,madDs,0.94,718.781,716.822,709.445,340.136,369.309,254.655,2.019,282.944,0.0,733.021,0.0,952.927,21,34.906,0.0,52.732,0.242
1207,Wheat,2016,125,2016-10-13,mad,0.5,420.798,318.943,317.62,54.555,263.066,25.681,0.001,60.952,0.0,246.002,0.0,319.802,5,49.2,0.0,14.703,0.166
1208,Rice,2017,135,2017-05-21,madDs,0.94,737.48,728.601,721.53,336.635,384.895,383.172,2.839,400.212,0.0,772.136,0.0,1003.777,21,36.768,0.0,68.354,0.268
1208,Wheat,2017,125,2017-10-13,mad,0.5,419.598,326.267,325.052,48.216,276.837,0.0,0.0,0.0,0.0,258.05,0.0,335.465,5,51.61,0.0,0.0,0.154
1209,Rice,2018,135,2018-05-21,madDs,0.94,732.951,729.551,721.683,373.919,347.764,493.505,3.633,613.71,0.0,673.108,0.0,875.041,20,33.655,0.0,72.696,0.275
1209,Wheat,2018,125,2018-10-13,mad,0.5,366.153,269.814,268.8,34.4,234.4,0.0,0.0,34.499,0.0,234.927,0.0,305.405,4,58.732,0.0,51.652,0.197
1210,Rice,1988,135,1988-05-21,mad,0.06,753.696,741.156,705.463,363.903,341.56,710.135,5.233,1058.816,0.0,447.163,0.0,581.312,33,13.55,0.0,91.455,0.306
1210,Wheat,1988,125,1988-10-13,mad,0.5,403.84,314.36,313.043,50.845,262.198,0.0,0.0,73.155,0.0,176.95,0.0,230.034,4,44.237,0.0,0.0,0.154
1211,Rice,1989,135,1989-05-21,mad,0.06,765.464,776.663,730.629,380.202,350.427,238.982,1.771,483.44,0.0,518.088,0.0,673.515,39,13.284,0.0,32.778,0.209
1211,Wheat,1989,125,1989-10-13,mad,0.5,420.692,338.399,337.382,68.43,268.952,0.0,0.0,33.778,0.0,272.467,0.0,354.207,6,45.411,0.0,19.107,0.17
1212,Rice,1990,135,1990-05-21,mad,0.06,754.444,743.106,710.761,362.043,348.718,119.115,0.886,477.48,0.0,384.972,0.0,500.464,27,14.258,0.0,33.42,0.21
1212,Wheat,1990,125,1990-10-13,mad,0.5,406.562,320.146,319.618,59.44,260.177,0.0,0.0,49.869,0.0,244.027,0.0,317.235,5,48.805,0.0,25.391,0.175
1213,Rice,1991,135,1991-05-21,mad,0.06,824.848,818.903,756.452,391.536,364.916,176.128,1.358,365.705,0.0,591.328,0.0,768.727,43,13.752,0.0,25.054,0.196
1213,Wheat,1991,125,1991-10-13,mad,0.5,391.772,317.378,316.277,64.021,252.256,0.0,0.001,71.338,0.0,256.967,0.0,334.057,5,51.393,0.0,63.249,0.207
1215,Rice,1993,135,1993-05-21,mad,0.06,790.04,805.156,747.496,388.376,359.119,275.105,2.037,498.003,0.0,559.675,0.0,727.577,40,13.992,0.0,35.889,0.214
1215,Wheat,1993,125,1993-10-13,mad,0.5,420.973,324.018,322.81,54.077,268.734,0.0,0.0,28.647,0.0,251.715,0.0,327.23,5,50.343,0.0,10.408,0.163
1214,Rice,1992,135,1992-05-21,mad,0.06,770.399,783.717,738.112,398.267,339.845,51.596,0.394,315.032,0.0,500.477,0.0,650.62,35,14.299,0.0,26.575,0.198
1214,Wheat,1992,125,1992-10-13,mad,0.5,421.968,311.507,310.476,49.344,261.132,0.0,0.0,24.998,0.0,264.212,0.0,343.475,5,52.842,0.0,28.872,0.178
1216,Rice,1994,135,1994-05-21,mad,0.06,748.963,727.425,696.21,359.701,336.51,406.064,2.996,777.21,0.0,353.278,0.0,459.262,22,16.058,0.0,29.069,0.202
1216,Wheat,1994,125,1994-10-13,mad,0.5,392.659,303.933,302.869,57.412,245.457,42.832,0.001,82.12,0.0,253.49,0.0,329.537,5,50.698,0.0,40.164,0.187
1217,Rice,1995,135,1995-05-21,mad,0.06,810.693,778.453,739.886,401.116,338.77,454.24,3.364,771.312,0.0,453.008,0.0,588.911,30,15.1,0.0,31.013,0.206
1217,Wheat,1995,125,1995-10-13,mad,0.5,421.964,331.503,330.494,57.326,273.168,35.553,0.001,128.865,0.0,256.024,0.0,332.831,5,51.205,0.0,68.658,0.211
1218,Rice,1996,135,1996-05-21,mad,0.06,689.733,697.845,671.89,356.811,315.079,282.019,2.088,570.3,0.0,432.038,0.0,561.649,34,12.707,0.0,49.147,0.236
1218,Wheat,1996,125,1996-10-13,mad,0.5,440.64,346.464,345.367,40.883,304.484,0.0,0.0,14.259,0.0,299.17,0.0,388.922,5,59.834,0.0,19.565,0.17
1219,Rice,1997,135,1997-05-21,mad,0.06,718.703,722.383,689.276,346.995,342.281,181.334,1.346,574.85,0.0,372.18,0.0,483.834,30,12.406,0.0,77.335,0.283
1219,Wheat,1997,125,1997-10-13,mad,0.5,335.281,257.576,256.615,47.175,209.441,63.148,0.002,118.041,0.0,174.259,0.0,226.536,3,58.086,0.0,23.402,0.173
1220,Rice,1998,135,1998-05-21,mad,0.06,768.318,746.215,704.456,353.256,351.2,289.726,2.194,605.17,0.0,482.743,0.0,627.566,37,13.047,0.0,95.094,0.312
1220,Wheat,1998,125,1998-10-13,mad,0.5,363.653,280.066,279.164,40.734,238.43,107.43,0.51,151.617,0.0,238.168,0.0,309.618,4,59.542,0.424,53.629,0.199
1222,Rice,2000,135,2000-05-21,mad,0.06,748.02,737.635,696.15,338.346,357.804,95.687,0.887,360.71,0.0,461.74,0.0,600.262,38,12.151,0.0,31.448,0.206
1222,Wheat,2000,125,2000-10-13,mad,0.5,440.09,336.907,335.498,49.912,285.585,4.15,0.0,15.22,0.0,253.738,0.0,329.859,5,50.748,0.0,0.0,0.154
1223,Rice,2001,135,2001-05-21,mad,0.06,722.377,720.764,673.727,312.157,361.57,137.235,1.062,409.96,0.0,430.769,0.0,559.999,36,11.966,0.0,30.433,0.205
1223,Wheat,2001,125,2001-10-13,mad,0.5,397.152,307.175,306.148,52.564,253.584,0.0,0.0,57.001,0.0,253.416,0.0,329.441,5,50.683,0.0,56.123,0.201
1221,Rice,1999,135,1999-05-21,mad,0.06,757.148,752.856,703.715,352.876,350.839,137.742,1.03,330.468,0.0,544.878,0.0,708.341,44,12.384,0.0,34.55,0.211
1221,Wheat,1999,125,1999-10-13,mad,0.5,415.743,338.45,337.354,58.276,279.078,0.0,0.0,78.828,0.0,254.749,0.0,331.173,5,50.95,0.0,47.012,0.193
1224,Rice,2002,135,2002-05-21,mad,0.06,797.617,800.396,743.697,389.161,354.536,111.877,0.84,269.364,0.0,629.842,0.0,818.795,47,13.401,0.0,44.552,0.228
1224,Wheat,2002,125,2002-10-13,mad,0.5,378.029,282.315,281.407,34.694,246.713,0.0,0.0,51.774,0.0,233.191,0.0,303.149,4,58.298,0.0,53.292,0.198
1225,Rice,2003,135,2003-05-21,mad,0.06,717.933,719.176,688.24,365.874,322.366,318.655,2.356,635.25,0.0,405.371,0.0,526.983,31,13.076,0.0,34.582,0.212
1225,Wheat,2003,125,2003-10-13,mad,0.5,373.568,281.489,280.038,49.06,230.978,0.0,0.0,55.155,0.0,184.27,0.0,239.551,4,46.068,0.0,9.447,0.162
1226,Rice,2004,135,2004-05-21,mad,0.06,760.102,756.776,707.404,347.3,360.104,142.702,1.066,421.676,0.0,483.471,0.0,628.513,42,11.511,0.0,56.039,0.247
1226,Wheat,2004,125,2004-10-13,mad,0.5,384.633,293.505,292.645,39.101,253.544,0.0,0.0,72.214,0.0,229.002,0.0,297.702,4,57.25,0.0,59.336,0.203
1227,Rice,2005,135,2005-05-21,mad,0.06,786.561,792.234,742.15,390.8,351.35,209.103,1.553,450.13,0.0,575.078,0.0,747.601,42,13.692,0.0,74.964,0.279
1227,Wheat,2005,125,2005-10-13,mad,0.5,432.434,323.599,322.578,37.075,285.503,0.0,0.0,7.876,0.0,305.58,0.0,397.254,5,61.116,0.0,41.891,0.189
1228,Rice,2006,135,2006-05-21,mad,0.06,763.313,766.127,716.183,359.251,356.932,44.948,0.349,303.75,0.0,482.126,0.0,626.763,40,12.053,0.0,25.441,0.196
1228,Wheat,2006,125,2006-10-13,mad,0.5,415.538,350.839,349.703,54.232,295.471,19.996,0.001,60.002,0.0,331.503,0.0,430.954,6,55.25,0.0,73.585,0.215
1232,Rice,2010,135,2010-05-21,mad,0.06,715.306,665.682,644.423,322.32,322.103,480.088,3.602,812.857,0.0,377.867,0.0,491.227,32,11.808,0.0,67.055,0.266
1232,Wheat,2010,125,2010-10-13,mad,0.5,381.026,301.151,300.037,52.579,247.458,0.0,0.0,54.045,0.0,263.497,0.0,342.546,5,52.699,0.0,67.659,0.21
1229,Rice,2007,135,2007-05-21,mad,0.06,796.163,784.596,731.802,362.449,369.353,120.247,0.9,375.49,0.0,505.726,0.0,657.444,39,12.967,0.0,30.044,0.204
1229,Wheat,2007,125,2007-10-13,mad,0.5,415.196,318.998,317.669,51.828,265.841,0.0,0.0,9.208,0.0,255.6,0.0,332.28,5,51.12,0.0,0.0,0.154
1231,Rice,2009,135,2009-05-21,mad,0.06,817.646,830.553,777.361,418.704,358.657,87.316,0.658,259.556,0.0,641.661,0.0,834.159,47,13.652,0.0,37.359,0.216
1231,Wheat,2009,125,2009-10-13,mad,0.5,411.567,308.271,307.242,51.2,256.042,0.0,0.0,17.144,0.0,257.663,0.0,334.962,5,51.533,0.0,19.212,0.17
1230,Rice,2008,135,2008-05-21,mad,0.06,644.731,638.087,612.381,279.496,332.885,436.38,3.513,757.616,0.0,358.724,0.0,466.341,34,10.551,0.0,68.039,0.267
1230,Wheat,2008,125,2008-10-13,mad,0.5,409.551,307.537,306.346,50.723,255.623,0.0,0.0,4.536,0.0,249.145,0.0,323.888,5,49.829,0.0,0.0,0.154
1233,Rice,2011,135,2011-05-21,mad,0.06,691.922,660.753,640.576,301.176,339.401,254.876,1.965,640.408,0.0,294.77,0.0,383.202,28,10.528,0.0,39.725,0.22
1233,Wheat,2011,125,2011-10-13,mad,0.5,398.025,297.697,296.455,51.577,244.878,0.0,0.0,10.471,0.0,247.891,0.0,322.258,5,49.578,0.0,11.624,0.164
1234,Rice,2012,135,2012-05-21,mad,0.06,810.208,806.541,766.707,430.819,335.888,174.969,1.299,427.72,0.0,574.223,0.0,746.49,37,15.52,0.0,61.054,0.256
1234,Wheat,2012,125,2012-10-13,mad,0.5,369.103,276.167,275.246,35.882,239.365,57.497,0.001,109.395,0.0,238.036,0.0,309.447,4,59.509,0.0,66.643,0.209
1235,Rice,2013,135,2013-05-21,mad,0.06,722.298,703.258,673.247,337.273,335.974,232.679,1.787,575.32,0.0,408.119,0.0,530.554,34,12.003,0.0,78.504,0.285
1235,Wheat,2013,125,2013-10-13,mad,0.5,377.103,296.647,295.931,53.032,242.899,15.231,0.0,74.632,0.0,250.912,0.0,326.185,5,50.182,0.0,64.894,0.208
1239,Rice,2017,135,2017-05-21,mad,0.06,737.48,746.252,704.416,354.286,350.13,108.725,0.818,400.212,0.0,477.51,0.0,620.764,38,12.566,0.0,65.289,0.263
1239,Wheat,2017,125,2017-10-13,mad,0.5,419.598,326.267,325.052,48.216,276.837,0.0,0.0,0.0,0.0,258.05,0.0,335.465,5,51.61,0.0,0.0,0.154
1240,Rice,2018,135,2018-05-21,mad,0.06,732.951,708.683,679.849,353.051,326.798,257.352,1.906,613.71,0.0,405.88,0.0,527.645,32,12.684,0.0,83.606,0.293
1240,Wheat,2018,125,2018-10-13,mad,0.5,366.153,269.814,268.8,34.4,234.4,0.0,0.0,34.499,0.0,234.927,0.0,305.405,4,58.732,0.0,51.652,0.197
1237,Rice,2015,135,2015-05-21,mad,0.06,762.163,751.005,706.276,352.447,353.829,113.517,0.861,336.38,0.0,534.172,0.0,694.423,43,12.423,0.0,51.678,0.24
1237,Wheat,2015,125,2015-10-13,mad,0.5,397.584,305.433,304.417,50.424,253.993,0.0,0.0,1.25,0.0,256.772,0.0,333.803,5,51.354,0.0,4.589,0.158
1236,Rice,2014,135,2014-05-21,mad,0.06,805.37,822.562,757.196,402.708,354.488,47.692,0.368,151.585,0.0,681.172,0.0,885.524,50,13.623,0.0,28.75,0.202
1236,Wheat,2014,125,2014-10-13,mad,0.5,393.816,303.16,302.289,51.601,250.688,0.0,0.0,24.71,0.0,246.456,0.0,320.392,5,49.291,0.0,19.177,0.17
1238,Rice,2016,135,2016-05-21,mad,0.06,718.781,701.604,662.992,324.917,338.074,45.38,0.352,282.944,0.0,457.6,0.0,594.88,42,10.895,0.0,33.04,0.209
1238,Wheat,2016,125,2016-10-13,mad,0.5,420.798,318.943,317.62,54.555,263.066,25.681,0.001,60.952,0.0,246.002,0.0,319.802,5,49.2,0.0,14.703,0.166
1241,Rice,1988,135,1988-06-01,madDs,0.47,693.009,713.232,708.73,336.625,372.104,1022.945,7.659,1058.816,0.0,726.252,0.0,944.128,30,24.208,0.0,54.345,0.244
1241,Wheat,1988,125,1988-10-24,mad,0.5,389.198,296.135,295.185,34.006,261.179,40.99,0.001,73.155,0.0,236.297,0.0,307.186,4,59.074,0.0,24.042,0.174
1243,Rice,1990,135,1990-06-01,madDs,0.47,698.701,723.875,719.193,358.615,360.578,485.635,3.644,484.617,0.0,792.004,0.0,1029.605,33,24.0,0.0,72.82,0.275
1243,Wheat,1990,125,1990-10-24,mad,0.5,392.389,291.19,290.231,33.424,256.807,13.324,0.0,57.275,0.0,238.059,0.0,309.476,4,59.515,0.0,42.983,0.19
1242,Rice,1989,135,1989-06-01,madDs,0.47,724.38,768.908,765.376,382.572,382.804,527.357,3.904,489.67,0.0,867.919,0.0,1128.295,37,23.457,0.0,65.498,0.263
1242,Wheat,1989,125,1989-10-24,mad,0.5,393.751,293.758,292.859,30.278,262.581,1.767,0.0,32.128,0.0,237.687,0.0,308.994,4,59.422,0.0,25.74,0.175
1244,Rice,1991,135,1991-06-01,madDs,0.47,782.482,824.511,819.787,402.89,416.898,373.207,2.914,358.8,0.0,885.36,0.0,1150.968,37,23.929,0.0,51.99,0.241
1244,Wheat,1991,125,1991-10-24,mad,0.5,376.447,278.258,277.192,41.201,235.991,0.0,0.0,71.338,0.0,157.412,0.0,204.635,3,52.471,0.0,1.056,0.155
1247,Rice,1994,135,1994-06-01,madDs,0.47,698.559,726.66,721.576,349.736,371.84,770.395,5.742,775.11,0.0,763.214,0.0,992.178,32,23.85,0.0,47.24,0.233
1247,Wheat,1994,125,1994-10-24,mad,0.5,374.73,299.415,298.455,52.469,245.987,31.399,0.0,82.12,0.0,257.352,0.0,334.558,5,51.47,0.0,59.854,0.204
1245,Rice,1992,135,1992-06-01,madDs,0.47,722.613,763.421,759.218,382.168,377.05,278.274,2.049,323.013,0.0,770.915,0.0,1002.19,34,22.674,0.0,57.279,0.249
1245,Wheat,1992,125,1992-10-24,mad,0.5,409.876,324.101,323.014,33.309,289.706,1.809,0.0,50.459,0.0,247.836,0.0,322.187,4,61.959,0.0,24.678,0.174
1246,Rice,1993,135,1993-06-01,madDs,0.47,747.346,777.744,772.652,373.871,398.78,555.428,4.157,498.003,0.0,889.678,0.0,1156.582,36,24.713,0.0,60.38,0.255
1246,Wheat,1993,125,1993-10-24,mad,0.5,407.585,315.312,314.364,55.192,259.172,0.0,0.0,48.597,0.0,253.83,0.0,329.98,5,50.766,0.0,39.463,0.187
1250,Rice,1997,135,1997-06-01,madDs,0.47,674.591,718.694,715.77,353.869,361.901,544.534,4.091,599.37,0.0,745.626,0.0,969.314,32,23.301,0.0,85.447,0.296
1250,Wheat,1997,125,1997-10-24,mad,0.5,328.936,246.794,245.984,39.639,206.345,2.727,0.0,99.557,0.0,171.865,0.0,223.425,3,57.288,0.0,72.192,0.214
1248,Rice,1995,135,1995-06-01,madDs,0.47,748.404,764.119,757.975,390.037,367.939,824.513,6.165,771.312,0.0,866.105,0.0,1125.936,36,24.058,0.0,55.968,0.247
1248,Wheat,1995,125,1995-10-24,mad,0.5,409.478,327.564,326.39,54.412,271.978,59.087,0.001,128.309,0.0,255.88,0.0,332.644,5,51.176,0.0,49.91,0.195
1249,Rice,1996,135,1996-06-01,madDs,0.47,645.005,679.082,675.759,335.751,340.009,526.808,3.915,599.78,0.0,679.623,0.0,883.509,30,22.654,0.0,77.822,0.284
