DATE,SRAD,TMAX,TMIN,TAVG,VAPR,TDEW,RHMAX,WNDSP,RAIN,ETREF
1997-03-13,18.92001888,29.0337,14.9609,22.1493,1.52607869442108,28.658925768651,58.79266,1.946102,0.0,4.347349381068389
1997-03-14,17.87774976,27.5712,15.032,20.973,1.61037864976169,28.3007720859128,66.52435,1.843543,0.0,3.892285034330456
1997-03-15,15.1648416,26.5214,17.0964,21.2835,1.90210764971004,31.2828465413279,75.70721,2.110126,0.0,3.378543342341286
1997-03-16,20.39864256,26.1703,16.4216,21.6264,1.87780780744285,31.4311991953087,73.45724,2.226398,0.0,3.900455561565614
1997-03-17,22.92713856,29.4993,16.9786,22.553,1.59960615154887,29.818840394787,60.89548,3.118957,0.0,5.60610437079525
1997-03-18,15.20106048,25.7757,18.0482,21.2418,2.01887891391429,32.2052544671266,80.55198,1.793911,9.43774848,3.1513296560972512
1997-03-19,17.6268528,27.0344,16.9013,21.3376,1.98904426887852,32.0630576207484,79.16022,1.961035,0.0,3.59566997598741
1997-03-20,18.97164288,26.081,14.0261,20.4205,1.78257984173076,29.345667236873,74.36596,2.58959,0.0,3.746209807434233
1997-03-21,23.5039104,28.1563,14.3368,21.0986,1.44883832190612,26.767755161787,59.90412,2.074523,0.0,4.874303130905659
1997-03-22,16.3095984,25.73,13.7667,19.3183,1.47109861413773,25.1852244072147,66.46696,2.533089,0.0,3.906752553132383
1997-03-23,24.470424,27.4145,13.9731,20.3874,1.2867432989398,24.2049552069538,55.59617,3.260004,0.0,5.667427623799926
1997-03-24,24.84889056,28.7526,13.8005,21.678,1.15339768789326,23.8359186279741,47.30685,3.56523,0.0,6.410457393717539
1997-03-25,25.11291168,30.2654,14.5979,22.2168,1.20917601571827,25.1027616218521,47.80025,3.376376,0.0,6.643893805588358
1997-03-26,23.68836576,30.9561,14.4132,22.7242,1.37935142518197,27.6584318450137,52.2588,2.468186,0.0,5.774941462375801
1997-03-27,23.78325888,32.8217,17.5727,24.9704,1.65091278724592,32.8114256191768,53.3741,2.008734,0.0,5.702702445602364
1997-03-28,10.04605632,27.749,16.9568,22.0492,1.77286288430567,30.9429316851787,67.12952,2.095996,0.0,3.2243408162520333
1997-03-29,19.41810624,26.4804,15.4821,20.9879,1.75583241824359,29.690891823751,70.93166,2.635041,0.0,4.140770679964474
1997-03-30,23.98324896,29.4494,15.3969,22.1707,1.64072212264504,29.8293855404091,63.41805,1.968934,0.0,5.048583636679431
1997-03-31,16.9828272,29.7729,17.05,22.687,1.8202131875604,32.0277548641121,68.1748,2.685771,0.0,4.603545520965976
1997-04-01,19.54984032,28.0393,17.3274,22.3887,1.84457490052916,31.9334521746356,69.04089,3.200855,0.0,4.727444787622315
1997-04-02,21.690288,28.5274,17.6074,22.203,1.89849331165293,32.2070741550279,72.39091,3.351027,0.0,5.061411197176205
1997-04-03,11.8935648,23.3047,14.7027,18.5943,1.88676060075786,28.3602186968294,87.60406,3.434577,44.73945792,2.509490763769725
1997-04-04,18.04113216,23.6311,13.3754,19.077,1.70492114658534,27.2496836111855,77.66266,2.359247,0.0,3.3132362114743708
1997-04-05,24.07301856,26.5848,13.3638,20.249,1.47437312009685,26.1718985656345,64.1855,1.886161,0.0,4.640168586903492
1997-04-06,25.78392864,28.8771,15.3473,21.8987,1.52984497672541,28.4409183959625,59.95463,2.881765,0.0,5.786544487293681
1997-04-07,25.28341344,30.6262,17.4562,23.5382,1.73842906594979,32.16646099835,62.06291,3.584092,0.0,6.349609722315138
1997-04-08,24.37595424,32.9787,17.4092,25.4669,1.97864718163197,36.2771311470145,62.30585,1.963174,0.0,5.593242616901694
1997-04-09,21.0255696,29.3509,17.5683,23.144,2.06263359120376,34.5399265181293,73.95803,2.338273,0.0,4.62103943376326
1997-04-10,21.7500768,31.26,17.5113,24.6149,1.99749367644165,35.5460123071022,66.15018,1.836693,0.0,4.909583466383084
1997-04-11,24.90253632,33.6308,19.6281,26.45,2.06637802680999,38.0207628454926,62.51712,2.028351,0.0,5.926894583235274
1997-04-12,24.10280064,34.8308,20.6191,27.2819,1.99840348052474,38.331891593716,57.26998,2.221747,0.0,6.304040808147739
1997-04-13,24.91833024,35.9199,19.8017,27.8043,1.84615231736553,37.5622050210829,52.07087,2.12914,0.0,6.601126147904948
1997-04-14,25.18462368,36.9342,21.6881,29.6679,1.77334531516477,38.8273954029462,44.72163,5.588002,0.0,9.917383019042225
1997-04-15,21.1312368,34.2935,19.4942,25.5698,2.00213981471385,36.5791472737878,62.07613,3.958263,0.0,6.868187353948223
1997-04-16,23.6880288,32.8577,16.3247,24.2482,1.54420589934066,30.998538360981,54.11684,2.132213,0.0,5.991983886524269
1997-04-17,26.76914784,31.5613,15.9838,24.0351,1.30493770646315,28.1256880127898,47.04323,2.035245,0.0,6.25070690724613
1997-04-18,26.06730336,33.7208,15.8605,26.2408,1.24017144088759,29.5669735381498,39.3107,2.102422,0.0,6.647314633028455
1997-04-19,26.91944928,36.7284,19.5537,28.2577,1.276874659075,32.0699859373412,35.46351,2.85616,0.0,8.266847488547437
1997-04-20,26.77051296,37.1993000000001,19.458,29.5315000000001,1.42403486548376,35.1073213388016,36.87748,3.333636,0.0,8.704703729683073
1997-04-21,26.61894144,37.9177,21.3862,29.9102,1.47812795236771,36.0964701602201,37.31168,3.304856,0.0,8.893587724990356
1997-04-22,26.80422624,38.5784,21.8549,30.4275,1.44307243751037,36.2367826052551,35.09697,2.473678,0.0,8.158213463095782
1997-04-23,27.48944736,40.0526,22.2568,31.6434,1.36717953465312,36.603639222224,31.83972,3.111487,0.0,9.425245412381587
1997-04-24,26.19253152,41.0208,23.8534,32.406,1.41432539162341,37.9305750792238,30.76706,3.449045,0.0,9.973608424635705
1997-04-25,26.47269216,40.874,23.6664,32.2148,1.61182788483465,39.8763733263773,36.06362,2.103848,0.0,8.020970892845087
1997-04-26,25.56823104,40.7303,24.293,32.0093,2.0237185205475,43.4699263560002,43.71747,3.819466,0.0,9.601309326256429
1997-04-27,22.95529632,37.0997,24.058,29.6703,2.28602568993865,43.0944020476089,55.61898,3.262433,0.0,7.488342763800886
1997-04-28,24.92116416,36.9564,23.0875,30.4782,1.73916244108015,39.3430088315379,41.05679,2.333275,0.0,7.370970840992801
1997-04-29,25.17486048,36.7811,22.7678,29.3741,1.93096100439174,39.9373371204075,48.74326,1.869509,0.0,6.758792110166512
1997-04-30,23.39667072,37.6726,23.2355,29.6045,1.75994463812603,38.6364637218316,43.95806,1.389138,0.0,6.193859786435772
1997-05-01,23.10466464,34.2866,22.0834,26.9279,1.90822492707212,37.1985229441327,56.74113,1.521356,0.0,5.785564668691354
1997-05-02,22.78358496,33.3167,22.3108,27.1651,1.93014579460139,37.6338476773155,55.3919,2.102403,0.0,6.090063290644351
1997-05-03,24.49065024,34.7523,22.2873,27.9452,1.87513898585322,37.9657463420518,51.56388,2.107223,0.0,6.598896322822097
1997-05-04,20.31327072,33.759,20.2727,25.3863,1.93188357747609,35.7994290049801,61.48362,2.391446,6.140472192,5.891751702104963
1997-05-05,16.01883648,28.7021,20.0626,23.7346,2.11224258491364,35.5482865165552,73.15934,2.108563,0.0,4.069543170074297
1997-05-06,23.66565984,32.4009,20.725,27.0224,2.1237392935433,39.0756820456042,61.25981,1.370174,0.0,5.346040282745606
1997-05-07,25.19171712,35.4856,21.1245,28.4028,1.90485090036567,38.7013706386925,50.77044,2.850081,0.0,7.330928215462981
1997-05-08,23.63890176,31.4123,20.5133,26.34,1.85623340074403,36.1334025439749,55.29331,3.311705,0.0,6.541022468878487
1997-05-09,26.79490368,35.0281,20.5262,28.1429,1.27447652493933,31.9238113255163,35.4626,3.733395,0.0,8.95970130269472
1997-05-10,28.64560896,35.0291,20.5226,27.8081,0.953050919392929,27.0719771845277,27.91886,4.278877,0.0,10.16455177861184
1997-05-11,28.1856672,37.4847,21.0717,29.7904,1.0588693462664,30.6779965709317,27.30235,3.398983,0.0,9.652537502861856
1997-05-12,22.93056864,37.4897,22.9858,30.2053,1.25048086917722,33.7130622804798,29.7625,2.936998,0.0,8.425104005933331
1997-05-13,23.71038048,37.8465,23.5764,30.5681,1.19705562598174,33.3872742097617,28.67697,2.537543,0.0,8.144606201423587
1997-05-14,24.50266848,37.2909,21.3735,29.5641,1.22383423166119,32.7222619775051,30.53975,2.585901,0.0,8.07801931037346
1997-05-15,28.63437696,37.0861,21.2553,29.4661,1.10139741321307,30.9663371489777,29.15796,2.856597,0.0,8.945046407955871
1997-05-16,28.13806944,36.549,21.2053,29.696,1.23472359671757,32.9960080697376,31.38966,2.480165,0.0,8.226870486635203
1997-05-17,27.95162688,39.0748,22.3602,31.1008,1.06531940066369,32.0877960307546,25.90213,2.148178,0.0,8.31849881309274
1997-05-18,24.72807744,40.6006,22.5851,32.3523,1.07180731606479,33.4394325418761,23.65091,2.917715,0.0,9.382804688950381
1997-05-19,28.3103856,39.1209,23.1583,31.4271,1.017620895697,31.6991746387184,23.47857,3.506977,0.0,10.354860347342399
1997-05-20,27.88517664,39.9874,24.6219,32.7576,1.08701275167983,34.0686127097812,22.60239,2.856085,0.0,9.593864791012333
1997-05-21,27.57647808,40.7661,25.6017000000001,33.7589,1.18055368841487,36.3893535093276,23.82423,2.351254,0.0,8.916515844117507
1997-05-22,26.54485344,39.9094,25.5833,32.6779,1.44446776037263,38.5517847481831,30.41554,2.325986,0.0,8.495358566963306
1997-05-23,24.98089248,39.1835,25.42,32.586,1.43239040318048,38.3209695068796,30.20609,3.204361,0.0,9.335163950196964
1997-05-24,25.98365088,39.3643,24.1996,31.7166,1.54010197885994,38.6160777860804,34.3146,2.282142,0.0,8.16122050236784
1997-05-25,27.28819584,38.6968,24.6948,32.3566,1.7231391226818,41.1294275782411,36.12191,3.505425,0.0,9.4947179872211
1997-05-26,25.6541472,39.2737,27.078,32.6783,2.12067976151551,44.9648574210206,44.01268,2.685149,0.0,8.35306675733023
1997-05-27,26.53340544,39.2196,25.783,32.3711,2.27043814915086,45.8132039420544,48.17073,1.911647,0.0,7.475994731930811
1997-05-28,25.3305792,37.7688,24.0082,31.4495,2.26975286804196,44.840488061316,50.58358,2.657574,0.0,7.599478220316642
1997-05-29,25.73267616,35.0205,24.6227,29.563,2.32287908154933,43.2545732702846,56.82882,2.933748,0.0,7.293209198035803
1997-05-30,20.86567776,34.5015,21.1732,27.7218,2.36404717749924,41.617190466898,64.17509,3.264682,11.41890048,6.224145458001845
1997-05-31,19.80204192,30.0388,19.8599,24.9181,2.32723662055773,38.4028184649628,74.21519,2.221197,9.05062464,4.609071657286914
1997-06-01,25.4734416,34.0834,23.4971,27.9328,2.4387980687172,42.3698076579059,65.74109,1.265402,0.0,5.870761331907192
1997-06-02,21.66424704,34.3616,23.4007,28.0534,2.31162116624492,41.5850424609645,62.31921,1.802838,0.0,5.727094726553487
1997-06-03,24.34326912,33.9677,23.5477,28.3613,2.37060311981301,42.3374127920247,62.60494,1.629544,0.0,5.941962263108189
1997-06-04,21.9699648,35.2112,25.3117,29.8121,2.38116755769356,43.9407585691586,57.52982,2.524719,0.0,6.529176595289463
1997-06-05,23.75374464,36.8097,25.0813,30.8101,2.48780014653375,45.7475162907396,56.84916,2.606084,0.0,7.030823764139845
1997-06-06,24.73004736,37.7088,24.3672,30.1585,2.3314425311379,43.9436260072486,56.8896,3.052477,0.0,7.795985015638009
1997-06-07,26.11347552,37.4805,24.8492,31.6274,2.35333401966434,45.6492482569972,52.20277,2.867186,0.0,7.829054635583609
1997-06-08,25.56792,39.6416,26.7039,33.1698,2.31868531931399,47.0151467635387,46.9267,2.890912,0.0,8.437173683728316
1997-06-09,25.35336288,39.0783,25.6456,31.2805,2.40364220869831,45.6488830588011,54.2844,2.761279,0.0,7.995674877086818
1997-06-10,25.78461984,37.2998,26.3238,31.2989,2.41112786730403,45.7219515648673,53.80323,3.297852,0.0,8.164242340957358
1997-06-11,25.29188928,39.1447,27.3759,33.2696,2.38324493498929,47.5962865788758,47.61325,2.655914,0.0,8.077140531937726
1997-06-12,24.10789824,37.6195,24.3867,30.4784,2.48549122062821,45.3812907736192,58.0764,1.915146,0.0,6.650302470772834
1997-06-13,26.40943008,38.7129,24.2951,31.8574,2.33497227416889,45.7561626367816,51.00745,1.465187,0.0,6.83790059794486
1997-06-14,27.63818496,39.9943,27.0768,34.1055,2.16820826033091,46.8382695860365,41.42706,2.131146,0.0,8.159410486352003
1997-06-15,26.4504528,42.0178,27.7168,35.4755,2.1411282115965,48.0551321934352,38.50969,3.130567,0.0,9.577598589908416
1997-06-16,26.35413408,42.8504,28.8414,36.3424,2.18236949482829,49.2932139607785,36.87645,3.00122,0.0,9.63526886351718
1997-06-17,25.35732,40.4059,29.8599,35.814,2.23198240614979,49.1302738236475,37.84475,4.638311,0.0,10.723193412958766
1997-06-18,25.62257664,40.7246,25.1796000000001,34.3601,2.50043479134878,49.5841398387122,47.52365,4.08932,0.0,9.420156909700378
1997-06-19,18.3546432,34.0461,23.7477,27.8923,2.75989677620698,44.4548740898061,74.08395,3.551036,27.55298592,5.5946771094323395
1997-06-20,15.55335648,31.6344,23.8182,27.5021,2.89006629650708,44.8402374473445,78.89864,2.007408,14.73359328,3.9788804462742116
1997-06-21,23.92387488,35.908,26.148,31.4635,3.01309892705871,49.7994477406034,65.73626,1.701637,0.0,6.040649196152388
1997-06-22,24.24886848,38.0702,28.0925,33.3625,3.09802090334822,52.3259294491883,60.77291,1.935147,0.0,6.690789401093985
1997-06-23,23.90961888,39.2272,26.8416,33.4156,3.0872157148488,52.3200520230478,60.46525,2.858708,0.0,7.3361323994876795
1997-06-24,19.88471808,36.3089000000001,27.5827,31.3714000000001,3.34735401667143,51.5808518271145,73.23737,2.345467,0.0,5.604773147545637
1997-06-25,21.23977248,36.326,26.5659,31.6388,3.32477511935328,51.746566921447,71.66499,2.686728,0.0,5.876714198377723
1997-06-26,18.75505536,33.7417,26.7585,30.104,3.18912555306899,49.3539098180438,74.59535,3.320532,0.0,5.29930920812026
1997-06-27,20.1447216,33.2886,25.1352,29.2305,3.07350506395871,47.7641005446185,75.90136,2.265788,12.03451776,5.037694814257535
1997-06-28,17.58293568,34.7362,25.0789,29.7077,3.28069128175961,49.4329006058475,78.9646,1.762734,13.6489104,4.50201885071869
1997-06-29,20.45883744,32.1446,25.5659,28.6986,3.07944621395947,47.2292429320207,78.24553,1.34656,0.0,4.713498425815725
1997-06-30,25.56874944,35.1226,25.8718,30.4054,3.10575120376157,49.2058867540209,72.0741,1.75166,0.0,6.144980428401693
1997-07-01,25.93390176,38.4524,26.7245,32.7922,3.07816350901366,51.600566264807,62.952,1.835398,0.0,6.866246083983524
1997-07-02,24.13692864,39.6616,28.9728,34.3895,3.2159018261629,54.0991482342828,59.62326,3.232586,0.0,7.83827652825856
1997-07-03,22.8353472,40.5219,29.2992,34.8439,3.2250467539524,54.6379968275144,58.3336,2.901521,0.0,7.612420328250423
1997-07-04,23.72455008,41.0672,28.9925,34.8062,3.134762199859,54.0836372631654,57.82788,2.640451,0.0,7.7218856824783035
1997-07-05,21.9382128,39.649,28.6356,33.9485,3.51288068154452,55.2308641047011,67.31089,2.99201,0.0,6.949159251049169
1997-07-06,20.20013856,38.4542,27.3732,32.7667,3.56614770094771,54.2303190576636,72.63712,3.622064,0.0,6.404319682293883
1997-07-07,20.37447648,38.3269,27.321,32.6417,3.54312414028637,53.9774595891447,72.3754,3.442509,0.0,6.347828535925433
1997-07-08,17.06478624,37.5848,27.7639,31.675,3.53551316892391,52.8953629553937,76.30836,3.191871,0.0,5.563406091700626
1997-07-09,16.14295872,37.7833,27.2711,31.6950000000001,3.58504081294787,53.1693804100534,77.65884,2.604907,0.0,5.066573655649942
1997-07-10,21.34322784,38.9737,25.2113000000001,30.6311,3.4326155104912,51.2367059300485,79.28864,2.546454,0.0,6.133805981993232
1997-07-11,16.20648,34.2013,25.4666,29.624,3.45350605069704,50.2609517638873,83.22132,2.115308,16.7140368,4.145281326333159
1997-07-12,15.1415568,35.0091,26.3439,29.6466,3.50577425552844,50.5550327497444,84.39614,1.37783,20.43391104,3.9242777059326976
1997-07-13,16.22465856,35.3402,26.8686,30.5006,3.56786979940143,51.7928441055481,81.84666,1.791275,0.0,4.301413508183892
1997-07-14,12.35413728,34.4735,27.2226,30.0152,3.56453138793959,51.2519663728075,83.8655,2.501846,0.0,3.714539870650138
1997-07-15,12.2391648,34.1807,26.9603,29.5652,3.61500719385838,51.0196159856456,87.40305,2.558192,25.78963968,3.554223357196245
1997-07-16,3.425983776,29.8725,25.7884,28.1184,3.41621604517141,48.4454319048183,89.04691,2.042555,40.33849248,1.0899293134377213
1997-07-17,18.87220512,36.1654,26.7271,32.1268,3.55041868183944,53.4592258282174,74.0529,1.798448,0.0,4.910398744095528
1997-07-18,15.5281968,36.0316,25.6703,31.935,3.74308383289286,54.2148691482268,78.86131,3.042058,16.30597824,4.280215953590658
1997-07-19,9.03282624,34.137,26.8505,29.8211,3.57687614030648,51.1047678899187,84.86514,2.109822,0.0,2.8926126692036074
1997-07-20,11.82061728,32.4793,26.0501,29.4570000000001,3.57462314681996,50.7003125784325,86.52717,1.736621,0.0,2.972785642743405
1997-07-21,8.86292064,33.1514,26.1734,29.1681,3.54082642022372,50.2176581933371,87.1857,1.417744,0.0,2.50020257989943
1997-07-22,14.50087488,34.297,26.1139,28.75,3.46562517428599,49.3820263941984,87.7861,1.564066,0.0,3.770049628022452
1997-07-23,20.23808544,34.6632,26.0037,30.0101,3.52659317204294,51.0536068885919,83.27015,1.578822,0.0,4.811086586183384
1997-07-24,9.744408,32.7992,26.7042,29.1464,3.56609524570821,50.3220303576738,87.80028,2.206696,13.8023568,2.8133987959259
1997-07-25,13.55673888,34.7315,26.6313,30.5557,3.68297302768112,52.4273522677939,83.88759,2.016917,0.0,3.6423176468894276
1997-07-26,19.47722976,36.1759,27.6646,31.1046,3.67319890492761,52.9727600704523,81.01811,2.624086,0.0,5.265800044845444
1997-07-27,18.72695808,36.1442,27.7709,31.1889,3.72460838540118,53.3168709931053,81.72967,3.050167,15.4656,5.196833087619984
1997-07-28,15.17773248,35.0984,27.2399,30.7967,3.64458278990943,52.4978413038874,81.848,2.418907,0.0,4.205589534791313
1997-07-29,18.8090208,33.4828,27.0018,29.9848,3.58493163356247,51.3221023046198,84.28829,1.493243,0.0,4.424815780388093
1997-07-30,11.60178336,33.8232,27.5173,29.6464,3.58356839073225,50.9498328949367,85.89907,2.00001,0.0,3.3337783915113923
1997-07-31,17.5149648,32.9656,26.5635,29.6489,3.65116250125483,51.2897130320279,87.37948,2.086091,0.0,4.0738794642940315
1997-08-01,11.34015552,31.4087,26.1614,28.1175,3.31433916458125,47.9061897348366,86.70184,2.504624,19.64223648,3.1291247185314934
1997-08-02,2.78679312,27.0235,23.5556,25.726,3.10508621713166,44.194125115782,93.34827,3.596628,119.0579904,0.730917967643985
1997-08-03,17.96751936,32.2532,22.9615,27.6138,3.0644376240107,45.983146695996,82.89542,2.900979,0.0,4.298412991087486
1997-08-04,19.57381632,34.0859,25.7561,29.5820000000001,3.33123413172848,49.5706349844652,80.3401,3.01556,0.0,5.034296272708203
1997-08-05,24.63545664,35.1057,26.5142,30.4383,3.39917052199589,50.8531486544436,78.47599,2.20754,0.0,5.931026178228509
1997-08-06,21.55918464,34.7976,26.4943,31.1533,3.46045917411942,51.9447789572958,76.46047,1.241283,0.0,5.044237540705077
1997-08-07,13.46585472,33.1494,26.3466,30.2595,3.37024472283643,50.5074339106738,77.66766,3.925181,0.0,4.068353264334974
1997-08-08,16.86423456,32.365,25.6483,28.7342,3.15164910351452,47.6763987327942,79.78284,3.419947,0.0,4.530349084414628
1997-08-09,15.60754656,31.8671000000001,25.5804,29.2311,3.29252723755946,48.9852003302225,80.70995,2.28466,0.0,3.8116448416937394
1997-08-10,19.65128256,34.39,27.3993,30.585,3.3527565948811,50.7642218605416,76.01986,2.986331,0.0,5.320452520696486
1997-08-11,16.89628896,33.527,25.8865,29.6725,3.04440565031366,48.06871389035,72.62142,2.895477,0.0,4.840497926237299
1997-08-12,18.59896512,31.4165,24.5803,28.516,3.19320619952692,47.6742121837674,81.67324,1.916994,0.0,4.151015369735836
1997-08-13,9.65637504,28.7674,23.813,26.1542,3.06150369786618,44.4056287508247,89.78,1.672744,16.20484704,2.329562432865126
1997-08-14,17.88867072,32.5019,23.9079,27.748,3.13549098283125,46.5294882293598,84.19219,1.704516,9.70888032,4.141883676343633
1997-08-15,21.42019296,34.4127,25.4271,28.6165,3.26525914150886,48.1773897365692,83.28457,2.243015,0.0,5.222750784871277
1997-08-16,20.13155424,33.8614,24.6861,29.6536,3.35201901159542,49.758728861581,80.70041,2.50179,0.0,4.770928750802455
1997-08-17,21.38088096,35.2444,26.6655,30.5867,3.40905840452195,51.0650630980739,77.80861,2.421893,0.0,5.437139745750542
1997-08-18,20.50183008,34.5629,25.5893,29.8551,3.4211503466085,50.3410173955124,81.38962,2.48963,0.0,5.014070335587249
1997-08-19,10.72352736,32.1207,26.0382,28.8537,3.38289583417758,49.0620760158928,84.92704,2.214947,0.0,2.9724902337017447
1997-08-20,16.01080128,34.4627,25.7704,30.0148,3.55478920308654,51.2021825410068,83.48697,2.224029,0.0,4.0592190734343525
1997-08-21,16.8826896,33.9587,25.9556,30.2897,3.52112801115007,51.3272577555015,81.2842,2.778306,0.0,4.266936108144786
1997-08-22,13.87184832,32.6446,23.7525,28.5128,3.15464882461202,47.4560376463919,81.00114,1.972002,0.0,3.508485827400513
1997-08-23,21.28734432,33.742,24.2435,29.5773,3.30307093397143,49.4140725098226,79.93195,1.789481,0.0,4.794865624546844
1997-08-24,18.82849536,33.2902,25.2003,28.5295,3.20717777221642,47.7659438715508,82.11916,3.657666,0.0,4.900352989366783
1997-08-25,11.821464,31.3197,24.7552,26.9465,3.18430774464304,45.9425269005907,89.14013,4.51512,25.2133776,3.447094754290313
1997-08-26,12.2024016,30.2902,24.8197,27.1603,3.24439045804463,46.5009571369177,89.71049,7.344388,28.30305024,3.2414924347237126
1997-08-27,4.838837184,28.1566,24.3674,26.0496,3.2293245576133,45.227315317357,95.24517,4.033297,43.84965024,1.2666956528530244
1997-08-28,18.13153248,32.2142,24.9642,28.5158,3.36031108950537,48.5792165226406,85.96786,2.313865,0.0,4.087637998090891
1997-08-29,20.05364736,31.8272,24.8094,28.288,3.20288119012195,47.4832621590412,83.24818,1.448854,0.0,4.35832589935227
1997-08-30,20.65738464,33.3141,24.011,28.6117,3.16451996290101,47.6172012882053,81.05675,2.032221,0.0,4.722721931753044
1997-08-31,22.0422816,34.3044,24.2248,29.2069,3.22820821445033,48.6083962873926,80.04713,2.239345,0.0,5.133946429182228
1997-09-01,23.13159552,34.0219,25.5794,29.7623,3.43398580977738,50.3082476645087,82.28451,1.383771,0.0,5.103033009395775
1997-09-02,16.17621408,32.494,25.0851,28.4138,3.25666010815497,47.9130262386679,83.89067,1.830264,0.0,3.8443039744932532
1997-09-03,16.87090464,32.2793,25.874,28.8943,3.34698256715593,48.9154469481103,83.87774,1.358377,0.0,3.852166903096035
1997-09-04,18.45567072,33.9175,26.6041,30.1697,3.37731760941785,50.4484117169791,79.06395,1.945827,0.0,4.5300596973388885
1997-09-05,20.60293536,34.2469,26.6913,30.3724,3.30869671450553,50.2987174383583,76.76874,1.983999,0.0,5.012764440736444
1997-09-06,22.75246368,34.2911,26.5504,30.3968,3.22636119674033,49.874710549308,74.73371,2.14606,0.0,5.46671156161626
1997-09-07,19.02501216,33.7371,26.3607,29.8183,3.31011085377081,49.7109987422631,79.38263,1.487285,0.0,4.47998404948096
1997-09-08,20.47024224,31.6775,25.5726,28.4753,3.26837054116659,48.042697013816,83.96919,2.039928,24.84991008,4.467806429139975
1997-09-09,14.06344896,33.0165,25.7516,29.3762,3.36095285543957,49.5079691501331,81.8549,2.048024,0.0,3.578269083784758
1997-09-10,19.18704672,31.8733,25.7506,28.6217,3.25413755098884,48.1224364741288,82.91362,1.911235,0.0,4.298124303998833
1997-09-11,18.13774464,32.8161,25.3776,28.5568,3.29673274238917,48.2835969238611,84.41788,1.907386,0.0,4.192236701033619
1997-09-12,14.58875232,31.9432,25.6554,28.1435,3.27562498585711,47.7257543946817,85.68775,1.800189,0.0,3.503567498068644
1997-09-13,17.09624448,32.5255,25.0695,28.7247,3.34015358534624,48.6967237774801,84.55477,1.437915,0.0,3.8242745309666777
1997-09-14,20.69978976,34.6569,24.9171,29.4208,3.3008951447704,49.234194709099,80.67041,1.459098,0.0,4.717608604986531
1997-09-15,20.06732448,34.4135,25.4951,29.6739,3.32881555714367,49.6564461427012,80.09052,1.636445,0.0,4.657861100133579
1997-09-16,17.49814272,33.1615,25.5781,29.0952,3.27480706622655,48.7432216294116,81.51621,1.752286,0.0,4.1200312874459435
1997-09-17,19.80454752,34.4827,25.5788,29.8539,3.33988645895643,49.9092694749431,79.86185,1.84674,0.0,4.672087241511078
1997-09-18,20.47721472,34.6685,25.8809,29.9748,3.44128036876661,50.575188536832,81.49076,1.479388,0.0,4.678035215110295
1997-09-19,20.8185984,35.6059,24.8499,29.8309,3.0742710317988,48.4106593876675,74.49268,2.295023,0.0,5.304135023741313
1997-09-20,19.99298592,35.6551,25.4586,30.0052,3.05979753281649,48.5135513195074,72.75673,2.223663,0.0,5.223188005341305
1997-09-21,20.5298064,35.0126,23.6516,29.3079,3.0386972774355,47.6458905421655,75.70552,1.84336,0.0,4.868103697770565
1997-09-22,21.38272128,34.8036,24.1033,29.043,2.87502048108174,46.3906731316843,72.60973,1.814938,0.0,5.093544494788891
1997-09-23,21.79307808,35.3604,24.3809,29.5255,2.74624748307803,46.1036350685089,67.80243,2.402137,0.0,5.659905244906153
1997-09-24,21.3762672,36.1817,23.6506,29.5473,2.74673160114558,46.1298621148841,68.32347,1.752057,0.0,5.287681671958691
1997-09-25,22.05867168,36.0112,23.5949,29.2498000000001,2.82338369434588,46.2939448144546,71.47149,1.647907,0.0,5.248829568828151
1997-09-26,21.67574688,36.2179,22.8787,28.9153,2.7188792799081,45.2814586837188,70.46559,1.856698,0.0,5.340480474328241
1997-09-27,21.44190528,37.0007,22.4929,29.2647,2.33514638982879,43.0308535428274,59.69748,2.392842,0.0,6.061584428076656
1997-09-28,20.90018592,35.9042,21.8297,27.9166,2.37910559251581,41.9302497312668,65.41319,1.717039,0.0,5.195621412163832
1997-09-29,14.21754336,28.311,19.8945000000001,24.1939,2.28564860692528,37.3398762168978,75.96678,2.01283,0.0,3.2786211257394506
1997-09-30,15.25497408,26.394,19.5234,22.4547,2.26158542969437,35.3377589789074,83.33488,1.708398,50.73008832,3.0458215230172945
1997-10-01,18.79123104,32.6446,17.9872,25.2008,2.46075188000483,39.6406311660365,77.41066,1.372115,0.0,3.944334263593345
1997-10-02,18.25116192,32.4082,18.1459,25.067,2.41614888595125,39.1905082415087,76.17424,1.420799,0.0,3.8893854489754265
1997-10-03,18.54086112,32.0907,18.1872,24.9176,2.39880413314691,38.9116351490908,76.17598,2.188141,0.0,4.1872540713155795
1997-10-04,16.99437024,31.2261,18.7594,23.8717,2.40860702522844,37.8783678769732,81.68577,1.736883,0.0,3.714626491214494
1997-10-05,13.61136096,29.1353,18.2549,22.0455,2.37754473813871,35.7380055100529,89.32698,1.625202,44.98992288,2.9350253555985053
1997-10-06,16.4689632,30.9938,17.809,22.9078,2.41751289468387,36.9245200947545,86.33772,1.529436,0.0,3.449218763178711
1997-10-07,18.61651296,33.1784,18.1898,24.8219,2.2765662546512,37.9328030964807,73.82108,1.210857,0.0,3.9514479465009833
1997-10-08,19.41279264,34.5138,18.0326,25.8407,2.18341610879922,38.3025082247839,66.74242,1.871538,0.0,4.688732645482727
